ID,duplicated,pii_absent_high_confidence,pii_absent_low_confidence,full name,ssn,ssn last 4,drivers license #,passport #,TIN,irs identity protection pin,student identification #,bank account #,credit card #,cvv/cvc,password,username,email address,phone number
962,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
963,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
964,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
965,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
966,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
967,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
968,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
969,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
970,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
972,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
973,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
974,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
975,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
978,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
979,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
980,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
981,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
982,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
983,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
984,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
985,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
986,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
987,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
988,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
989,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
990,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
991,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
992,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
993,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
994,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
997,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
998,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1000,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1001,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1002,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1003,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1004,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
